[39.0, 'State-gov', 77516.0, 'Bachelors', 13.0, 'Never-married', 'Adm-clerical', 'Not-in-family', 'White', 'Male', 2174.0, 0.0, 40.0, 'United-States', '<=50K']
[22.0, 'Local-gov', 289982.0, 'Bachelors', 13.0, 'Never-married', 'Prof-specialty', 'Own-child', 'White', 'Female', 0.0, 0.0, 35.0, 'United-States', '<=50K']
[54.0, 'Private', 76344.0, 'Bachelors', 13.0, 'Never-married', 'Other-service', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 50.0, 'United-States', '<=50K']
[40.0, 'Private', 176716.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[47.0, 'Self-emp-not-inc', 166894.0, 'Some-college', 10.0, 'Divorced', 'Prof-specialty', 'Unmarried', 'Black', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[38.0, 'Private', 243872.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 70.0, 'United-States', '>50K']
[28.0, 'Private', 155621.0, '5th-6th', 3.0, 'Never-married', 'Craft-repair', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 40.0, 'Columbia', '<=50K']
[43.0, 'Private', 145441.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[53.0, 'Private', 83434.0, 'Bachelors', 13.0, 'Never-married', 'Other-service', 'Not-in-family', 'Asian-Pac-Islander', 'Female', 0.0, 0.0, 21.0, 'Japan', '>50K']
[20.0, 'Private', 691830.0, 'HS-grad', 9.0, 'Never-married', 'Sales', 'Own-child', 'Black', 'Female', 0.0, 0.0, 35.0, 'United-States', '<=50K']
[22.0, 'Private', 189203.0, 'Bachelors', 13.0, 'Never-married', 'Prof-specialty', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '<=50K']
[40.0, 'Federal-gov', 280167.0, 'Masters', 14.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[68.0, '?', 407338.0, 'Some-college', 10.0, 'Married-civ-spouse', '?', 'Husband', 'White', 'Male', 0.0, 0.0, 20.0, 'United-States', '<=50K']
[57.0, 'Private', 169329.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Tech-support', 'Husband', 'Black', 'Male', 0.0, 1887.0, 40.0, 'Trinadad&Tobago', '>50K']
[23.0, 'Private', 315065.0, '10th', 6.0, 'Never-married', 'Other-service', 'Unmarried', 'White', 'Male', 0.0, 0.0, 60.0, 'Mexico', '<=50K']
[25.0, 'Local-gov', 167835.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Prof-specialty', 'Wife', 'White', 'Female', 0.0, 0.0, 38.0, 'United-States', '>50K']
[22.0, 'Private', 63105.0, 'HS-grad', 9.0, 'Never-married', 'Prof-specialty', 'Own-child', 'Black', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[41.0, 'Local-gov', 47902.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 45.0, 'United-States', '>50K']
[25.0, 'Private', 145434.0, 'Some-college', 10.0, 'Never-married', 'Machine-op-inspct', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 25.0, 'United-States', '<=50K']
[33.0, 'State-gov', 332379.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[24.0, 'Private', 233419.0, 'HS-grad', 9.0, 'Divorced', 'Exec-managerial', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[38.0, 'Private', 192337.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 7688.0, 0.0, 40.0, 'United-States', '>50K']
[31.0, 'Private', 442429.0, 'HS-grad', 9.0, 'Separated', 'Craft-repair', 'Unmarried', 'White', 'Female', 0.0, 0.0, 40.0, 'Mexico', '<=50K']
[33.0, 'Self-emp-not-inc', 334744.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[22.0, 'Self-emp-not-inc', 269474.0, 'HS-grad', 9.0, 'Never-married', 'Farming-fishing', 'Own-child', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[41.0, 'Private', 287306.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 1902.0, 40.0, 'United-States', '>50K']
[66.0, 'Private', 33619.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Other-service', 'Husband', 'Black', 'Male', 0.0, 0.0, 4.0, 'United-States', '<=50K']
[43.0, 'Private', 96249.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Machine-op-inspct', 'Husband', 'White', 'Male', 0.0, 0.0, 42.0, 'United-States', '>50K']
[40.0, 'Local-gov', 370502.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Handlers-cleaners', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'Mexico', '<=50K']
[32.0, 'Private', 188246.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[30.0, 'Private', 167558.0, 'HS-grad', 9.0, 'Never-married', 'Sales', 'Unmarried', 'White', 'Female', 0.0, 0.0, 35.0, 'Mexico', '<=50K']
[41.0, 'Private', 101593.0, 'Masters', 14.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 15024.0, 0.0, 50.0, 'United-States', '>50K']
[33.0, 'Local-gov', 70164.0, 'Bachelors', 13.0, 'Never-married', 'Prof-specialty', 'Not-in-family', 'Amer-Indian-Eskimo', 'Male', 0.0, 0.0, 60.0, 'United-States', '<=50K']
[36.0, 'Private', 269722.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 55.0, 'United-States', '>50K']
[33.0, 'Self-emp-not-inc', 175502.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 60.0, 'United-States', '<=50K']
[53.0, 'Private', 233165.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 60.0, 'United-States', '>50K']
[27.0, 'Private', 177351.0, 'Bachelors', 13.0, 'Never-married', 'Sales', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 45.0, 'United-States', '<=50K']
[46.0, 'Private', 369538.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[65.0, 'Self-emp-not-inc', 31740.0, 'Some-college', 10.0, 'Widowed', 'Exec-managerial', 'Unmarried', 'White', 'Female', 0.0, 0.0, 45.0, 'United-States', '<=50K']
[34.0, 'Self-emp-not-inc', 108247.0, 'Prof-school', 15.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 55.0, 'United-States', '>50K']
[28.0, 'Private', 76129.0, 'HS-grad', 9.0, 'Never-married', 'Machine-op-inspct', 'Unmarried', 'White', 'Female', 0.0, 0.0, 40.0, 'Guatemala', '<=50K']
[37.0, 'Private', 91711.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 60.0, 'United-States', '>50K']
[61.0, '?', 166855.0, 'Bachelors', 13.0, 'Married-civ-spouse', '?', 'Husband', 'White', 'Male', 0.0, 0.0, 10.0, 'United-States', '<=50K']
[32.0, 'Private', 252752.0, 'Masters', 14.0, 'Never-married', 'Exec-managerial', 'Not-in-family', 'White', 'Female', 13550.0, 0.0, 60.0, 'United-States', '>50K']
[31.0, 'Private', 43953.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Prof-specialty', 'Wife', 'White', 'Female', 0.0, 0.0, 35.0, 'United-States', '<=50K']
[44.0, 'Private', 214838.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Machine-op-inspct', 'Husband', 'White', 'Male', 0.0, 0.0, 45.0, 'United-States', '>50K']
[37.0, 'Private', 240810.0, 'Assoc-acdm', 12.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 45.0, 'United-States', '<=50K']
[41.0, 'Private', 154076.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Adm-clerical', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[27.0, '?', 175552.0, '5th-6th', 3.0, 'Married-civ-spouse', '?', 'Wife', 'White', 'Female', 0.0, 0.0, 40.0, 'Mexico', '<=50K']
[55.0, 'Private', 170287.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'Poland', '>50K']
[60.0, 'Private', 145995.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[22.0, 'Private', 433669.0, 'Assoc-acdm', 12.0, 'Never-married', 'Handlers-cleaners', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 36.0, '?', '<=50K']
[23.0, 'Private', 233626.0, 'Bachelors', 13.0, 'Never-married', 'Sales', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 25.0, 'United-States', '<=50K']
[45.0, 'Private', 88500.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Machine-op-inspct', 'Husband', 'White', 'Male', 0.0, 0.0, 44.0, 'United-States', '>50K']
[36.0, 'Private', 127809.0, 'HS-grad', 9.0, 'Separated', 'Other-service', 'Unmarried', 'Black', 'Female', 0.0, 0.0, 30.0, 'United-States', '<=50K']
[46.0, 'Private', 243743.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[48.0, 'Private', 177211.0, '11th', 7.0, 'Married-civ-spouse', 'Machine-op-inspct', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[49.0, 'Private', 255559.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Adm-clerical', 'Wife', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '>50K']
[27.0, 'Private', 169815.0, 'Bachelors', 13.0, 'Never-married', 'Sales', 'Own-child', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[41.0, 'Private', 47902.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 35.0, 'United-States', '>50K']
[64.0, 'Private', 221343.0, '1st-4th', 2.0, 'Divorced', 'Priv-house-serv', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 12.0, 'United-States', '<=50K']
[40.0, 'Private', 255675.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[49.0, 'Federal-gov', 203505.0, 'HS-grad', 9.0, 'Widowed', 'Adm-clerical', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[38.0, 'Private', 76878.0, '11th', 7.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 5178.0, 0.0, 40.0, 'United-States', '>50K']
[47.0, 'Self-emp-not-inc', 28035.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Farming-fishing', 'Husband', 'White', 'Male', 0.0, 0.0, 86.0, 'United-States', '<=50K']
[36.0, 'Private', 163237.0, 'Assoc-acdm', 12.0, 'Married-civ-spouse', 'Adm-clerical', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[23.0, 'Local-gov', 55890.0, 'Bachelors', 13.0, 'Never-married', 'Prof-specialty', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[56.0, 'Private', 208451.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[20.0, 'Private', 206681.0, '12th', 8.0, 'Never-married', 'Sales', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 55.0, 'United-States', '<=50K']
[33.0, 'Private', 117779.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Machine-op-inspct', 'Wife', 'White', 'Female', 0.0, 0.0, 46.0, 'United-States', '>50K']
[36.0, 'Self-emp-not-inc', 129150.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Farming-fishing', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[38.0, '?', 177273.0, 'HS-grad', 9.0, 'Married-civ-spouse', '?', 'Wife', 'White', 'Female', 0.0, 0.0, 35.0, 'United-States', '<=50K']
[34.0, 'Local-gov', 226443.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Protective-serv', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[56.0, 'Private', 146326.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Transport-moving', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '<=50K']
[32.0, 'Private', 187901.0, 'Assoc-voc', 11.0, 'Never-married', 'Exec-managerial', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 23.0, 'United-States', '<=50K']
[26.0, 'Private', 97153.0, 'Assoc-acdm', 12.0, 'Married-civ-spouse', 'Machine-op-inspct', 'Husband', 'White', 'Male', 5178.0, 0.0, 40.0, 'United-States', '>50K']
[49.0, 'Private', 188694.0, 'Bachelors', 13.0, 'Never-married', 'Exec-managerial', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[19.0, 'Private', 212468.0, 'Some-college', 10.0, 'Never-married', 'Other-service', 'Own-child', 'White', 'Female', 0.0, 0.0, 15.0, 'United-States', '<=50K']
[20.0, 'Private', 84726.0, 'Some-college', 10.0, 'Never-married', 'Tech-support', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[51.0, 'Private', 34361.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Exec-managerial', 'Wife', 'White', 'Female', 0.0, 0.0, 20.0, 'United-States', '>50K']
[38.0, 'Private', 254114.0, 'Some-college', 10.0, 'Married-spouse-absent', 'Prof-specialty', 'Own-child', 'Black', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[38.0, 'Private', 170174.0, '10th', 6.0, 'Married-civ-spouse', 'Machine-op-inspct', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[35.0, 'Self-emp-not-inc', 190895.0, 'Bachelors', 13.0, 'Divorced', 'Exec-managerial', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 25.0, 'United-States', '<=50K']
[54.0, 'Private', 167770.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 1902.0, 55.0, 'United-States', '>50K']
[52.0, 'Private', 204584.0, 'Bachelors', 13.0, 'Married-spouse-absent', 'Exec-managerial', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 42.0, 'United-States', '<=50K']
[38.0, '?', 70282.0, 'Masters', 14.0, 'Married-civ-spouse', '?', 'Wife', 'Black', 'Female', 15024.0, 0.0, 2.0, 'United-States', '>50K']
[31.0, 'Private', 148607.0, 'Some-college', 10.0, 'Divorced', 'Machine-op-inspct', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[42.0, 'Private', 259757.0, 'Bachelors', 13.0, 'Divorced', 'Prof-specialty', 'Unmarried', 'White', 'Male', 0.0, 653.0, 50.0, 'United-States', '>50K']
[37.0, 'Local-gov', 89491.0, 'Masters', 14.0, 'Divorced', 'Exec-managerial', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[63.0, '?', 46907.0, 'Bachelors', 13.0, 'Married-civ-spouse', '?', 'Husband', 'White', 'Male', 0.0, 0.0, 8.0, 'United-States', '>50K']
[54.0, 'Self-emp-inc', 383365.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 70.0, 'United-States', '>50K']
[32.0, 'Self-emp-not-inc', 203408.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 44.0, 'United-States', '<=50K']
[29.0, 'Local-gov', 148182.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Transport-moving', 'Husband', 'Black', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[57.0, 'Private', 211804.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 3103.0, 0.0, 50.0, 'United-States', '>50K']
[54.0, 'Private', 185407.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Farming-fishing', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[27.0, 'Self-emp-not-inc', 208577.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 45.0, 'United-States', '>50K']
[42.0, 'Private', 222884.0, 'Bachelors', 13.0, 'Never-married', 'Exec-managerial', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 55.0, 'United-States', '>50K']
[31.0, 'Private', 209538.0, '10th', 6.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[49.0, 'Local-gov', 177114.0, 'Masters', 14.0, 'Divorced', 'Prof-specialty', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 60.0, 'United-States', '<=50K']
[47.0, 'Private', 131002.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[33.0, 'Self-emp-not-inc', 155151.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 1740.0, 50.0, 'United-States', '<=50K']
[25.0, 'Private', 203871.0, 'Assoc-voc', 11.0, 'Married-civ-spouse', 'Prof-specialty', 'Wife', 'White', 'Female', 0.0, 1887.0, 40.0, 'United-States', '>50K']
[57.0, 'State-gov', 25045.0, 'Bachelors', 13.0, 'Divorced', 'Adm-clerical', 'Unmarried', 'White', 'Male', 2174.0, 0.0, 37.0, 'United-States', '<=50K']
[46.0, 'Private', 155659.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Machine-op-inspct', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'Germany', '>50K']
[39.0, 'Private', 291665.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Adm-clerical', 'Husband', 'White', 'Male', 4508.0, 0.0, 24.0, 'United-States', '<=50K']
[29.0, 'Private', 224215.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[18.0, 'Private', 270502.0, '11th', 7.0, 'Never-married', 'Exec-managerial', 'Own-child', 'White', 'Female', 0.0, 0.0, 20.0, 'United-States', '<=50K']
[61.0, 'Private', 51385.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[41.0, 'Private', 112763.0, 'HS-grad', 9.0, 'Widowed', 'Sales', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[53.0, 'Private', 366957.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'Asian-Pac-Islander', 'Male', 99999.0, 0.0, 50.0, 'India', '>50K']
[36.0, 'Local-gov', 109766.0, 'Bachelors', 13.0, 'Never-married', 'Protective-serv', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 60.0, 'United-States', '<=50K']
[26.0, 'Private', 186950.0, 'Assoc-voc', 11.0, 'Married-civ-spouse', 'Adm-clerical', 'Wife', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '>50K']
[44.0, 'Private', 230478.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 0.0, 0.0, 40.0, 'United-States', '>50K']
[25.0, 'Private', 231638.0, 'HS-grad', 9.0, 'Never-married', 'Adm-clerical', 'Own-child', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[31.0, 'Private', 120461.0, 'Some-college', 10.0, 'Never-married', 'Sales', 'Own-child', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[38.0, 'Private', 190895.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 7298.0, 0.0, 50.0, 'United-States', '>50K']
[18.0, 'Private', 126021.0, 'HS-grad', 9.0, 'Never-married', 'Craft-repair', 'Own-child', 'White', 'Female', 0.0, 0.0, 20.0, 'United-States', '<=50K']
[46.0, 'Private', 471990.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Transport-moving', 'Husband', 'Black', 'Male', 0.0, 0.0, 46.0, 'United-States', '>50K']
[44.0, 'Private', 138966.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Adm-clerical', 'Wife', 'White', 'Female', 0.0, 0.0, 38.0, 'United-States', '<=50K']
[60.0, 'Private', 103344.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 15024.0, 0.0, 40.0, 'United-States', '>50K']
[36.0, 'Local-gov', 135786.0, '9th', 5.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 25.0, 'United-States', '<=50K']
[40.0, 'State-gov', 86912.0, 'Doctorate', 16.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '>50K']
[21.0, 'Private', 83033.0, 'Some-college', 10.0, 'Never-married', 'Adm-clerical', 'Own-child', 'White', 'Female', 2176.0, 0.0, 20.0, 'United-States', '<=50K']
[42.0, 'Private', 187795.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 99999.0, 0.0, 55.0, 'United-States', '>50K']
[26.0, 'Private', 483822.0, '7th-8th', 4.0, 'Never-married', 'Handlers-cleaners', 'Unmarried', 'White', 'Male', 0.0, 0.0, 40.0, 'Guatemala', '<=50K']
[66.0, 'Self-emp-inc', 220543.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Adm-clerical', 'Wife', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '>50K']
[48.0, 'Private', 152953.0, '7th-8th', 4.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 0.0, 0.0, 32.0, 'Dominican-Republic', '<=50K']
[41.0, 'Private', 177905.0, 'Masters', 14.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 0.0, 0.0, 45.0, 'United-States', '>50K']
[19.0, 'Private', 200136.0, 'Some-college', 10.0, 'Never-married', 'Sales', 'Own-child', 'White', 'Female', 0.0, 0.0, 20.0, 'United-States', '<=50K']
[42.0, 'Self-emp-not-inc', 336513.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Craft-repair', 'Husband', 'White', 'Male', 15024.0, 0.0, 60.0, 'United-States', '>50K']
[45.0, 'Private', 162915.0, 'Some-college', 10.0, 'Divorced', 'Transport-moving', 'Not-in-family', 'White', 'Male', 0.0, 0.0, 50.0, 'United-States', '<=50K']
[42.0, 'Self-emp-not-inc', 24763.0, 'Doctorate', 16.0, 'Married-civ-spouse', 'Prof-specialty', 'Husband', 'White', 'Male', 15024.0, 0.0, 40.0, 'United-States', '>50K']
[65.0, 'Private', 225580.0, 'HS-grad', 9.0, 'Divorced', 'Sales', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 20.0, 'United-States', '<=50K']
[33.0, 'Federal-gov', 122220.0, 'Some-college', 10.0, 'Married-civ-spouse', 'Exec-managerial', 'Wife', 'Black', 'Female', 0.0, 0.0, 40.0, 'United-States', '>50K']
[32.0, 'Private', 136204.0, 'Masters', 14.0, 'Separated', 'Exec-managerial', 'Not-in-family', 'White', 'Male', 0.0, 2824.0, 55.0, 'United-States', '>50K']
[21.0, 'State-gov', 173324.0, 'Some-college', 10.0, 'Never-married', 'Other-service', 'Own-child', 'Black', 'Male', 0.0, 0.0, 20.0, 'United-States', '<=50K']
[75.0, 'Local-gov', 31195.0, 'HS-grad', 9.0, 'Divorced', 'Adm-clerical', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 20.0, 'United-States', '<=50K']
[55.0, 'Federal-gov', 88876.0, 'Masters', 14.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'Asian-Pac-Islander', 'Male', 0.0, 0.0, 60.0, 'United-States', '>50K']
[43.0, 'Self-emp-not-inc', 176069.0, 'HS-grad', 9.0, 'Married-civ-spouse', 'Other-service', 'Wife', 'White', 'Female', 0.0, 0.0, 16.0, 'United-States', '<=50K']
[63.0, '?', 247986.0, 'Prof-school', 15.0, 'Married-civ-spouse', '?', 'Husband', 'White', 'Male', 0.0, 0.0, 30.0, 'United-States', '>50K']
[50.0, 'Private', 238959.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Sales', 'Husband', 'White', 'Male', 99999.0, 0.0, 60.0, '?', '>50K']
[59.0, 'Private', 159048.0, 'HS-grad', 9.0, 'Divorced', 'Other-service', 'Not-in-family', 'White', 'Female', 0.0, 0.0, 40.0, 'United-States', '<=50K']
[46.0, 'Private', 423222.0, 'Bachelors', 13.0, 'Married-civ-spouse', 'Exec-managerial', 'Husband', 'White', 'Male', 7688.0, 0.0, 40.0, 'United-States', '>50K']
